"","Current Residence State Code","Current Residence FIPS County Code","Residence 1 Year Ago State/U.S. Island Area/Foreign Region Code","Residence 1 Year Ago FIPS County Code","State of Current Residence","County of Current Residence","County of Current Residence_Population 1 Year and Over_Estimate","County of Current Residence_Population 1 Year and Over_MOE","County of Current Residence_Nonmovers_Estimate","County of Current Residence_Nonmovers_MOE","County of Current Residence_Movers within United States_Estimate","County of Current Residence_Movers within United States_MOE","County of Current Residence_Movers within Same County_Estimate","County of Current Residence_Movers within Same County_MOE","County of Current Residence_Movers from Different County, Same State_Estimate","County of Current Residence_Movers from Different County, Same State_MOE","County of Current Residence_Movers from Different State_Estimate","County of Current Residence_Movers from Different State_MOE","County of Current Residence_Movers from Abroad1_Estimate","County of Current Residence_Movers from Abroad1_MOE","State/U.S. Island Area/Foreign Region of Residence 1 Year Ago","County of Residence 1 Year Ago","County of Residence 1 Year Ago_Population 1 Year and Over_Estimate","County of Residence 1 Year Ago_Population 1 Year and Over_MOE","County of Residence 1 Year Ago_Nonmovers_Estimate","County of Residence 1 Year Ago_Nonmovers_MOE","County of Residence 1 Year Ago_Movers within United States or Puerto Rico2_Estimate","County of Residence 1 Year Ago_Movers within United States or Puerto Rico2_MOE","County of Residence 1 Year Ago_Movers within Same County_Estimate","County of Residence 1 Year Ago_Movers within Same County_MOE","County of Residence 1 Year Ago_Movers to Different County, Same State_Estimate","County of Residence 1 Year Ago_Movers to Different County, Same State_MOE","County of Residence 1 Year Ago_Movers to Different State_Estimate","County of Residence 1 Year Ago_Movers to Different State_MOE","County of Residence 1 Year Ago_Movers to Puerto Rico_Estimate","County of Residence 1 Year Ago_Movers to Puerto Rico_MOE","Movers in County-to-County Flow_Estimate","Movers in County-to-County Flow_MOE"
"1838","016","057","041","027","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Oregon","Hood River County",23701,562,20616,552,3085,592,1207,438,1041,266,837,305,NA,NA,61,34
"1839","016","057","041","039","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Oregon","Lane County",362875,2241,294963,2640,67912,2626,50452,2322,8702,911,8758,1028,NA,NA,10,15
"1840","016","057","041","065","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Oregon","Wasco County",25640,583,22269,548,3371,594,1622,360,1003,340,746,304,NA,NA,3,6
"1841","016","057","042","043","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Pennsylvania","Dauphin County",270882,3314,229575,3275,41248,2580,24698,2058,11069,1239,5481,810,59,73,11,21
"1842","016","057","042","071","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Pennsylvania","Lancaster County",536509,2734,475002,3139,61314,3123,40102,2720,12422,1122,8790,842,193,142,12,14
"1843","016","057","045","083","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"South Carolina","Spartanburg County",305387,2253,266974,2339,38360,2063,24374,1867,9004,1104,4982,983,53,83,3,6
"1844","016","057","048","209","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Texas","Hays County",214182,2684,180729,2502,33365,2313,16655,1616,12897,1522,3813,637,88,104,2,7
"1845","016","057","049","047","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Utah","Uintah County",36778,957,30698,810,6080,1134,2680,657,1797,498,1603,723,NA,NA,3,4
"1846","016","057","049","049","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Utah","Utah County",596103,3256,485762,3283,110341,3590,75189,2796,16159,1348,18993,1896,NA,NA,30,48
"1847","016","057","053","003","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Asotin County",21401,616,18852,568,2549,413,1161,318,359,189,1029,257,NA,NA,40,45
"1848","016","057","053","005","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Benton County",198935,1840,171312,1902,27623,2056,15898,1691,6579,993,5146,995,NA,NA,54,46
"1849","016","057","053","007","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Chelan County",75749,1287,66407,1263,9342,1318,4471,1001,3779,683,1092,324,NA,NA,240,185
"1850","016","057","053","011","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Clark County",471240,2503,398734,3057,72506,3249,48180,2837,9684,1174,14642,1311,NA,NA,3,5
"1851","016","057","053","015","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Cowlitz County",106329,1183,89041,1342,17288,1506,10840,1202,3732,551,2716,594,NA,NA,4,6
"1852","016","057","053","017","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Douglas County",41559,955,36762,810,4797,724,2115,530,2104,461,578,234,NA,NA,19,22
"1853","016","057","053","021","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Franklin County",90985,1521,77125,1909,13860,1890,8065,1772,4416,810,1379,566,NA,NA,113,186
"1854","016","057","053","025","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Grant County",95549,1349,81228,1842,14321,1764,9859,1679,3266,800,1196,336,NA,NA,31,36
"1855","016","057","053","033","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","King County",2174996,6346,1796628,7198,378261,7386,251155,6382,66523,2819,60583,2821,107,143,72,43
"1856","016","057","053","035","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Kitsap County",263085,2978,221962,1971,41090,2750,21324,1528,10563,1844,9203,1339,33,53,33,31
"1857","016","057","053","041","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Lewis County",76789,1029,67034,1212,9755,1171,6057,955,2612,583,1086,346,NA,NA,24,37
"1858","016","057","053","045","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Mason County",63701,1282,56031,1171,7670,1273,3034,829,3531,850,1105,300,NA,NA,4,5
"1859","016","057","053","053","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Pierce County",863353,5382,723599,5232,139701,4737,85019,3913,25831,1708,28851,2457,53,82,55,48
"1860","016","057","053","061","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Snohomish County",793867,3906,685271,3710,108596,3988,64881,2851,26013,1734,17702,1672,NA,NA,55,47
"1861","016","057","053","063","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Spokane County",494843,3004,411084,3032,83759,2851,59720,2513,10135,969,13904,1569,NA,NA,196,156
"1862","016","057","053","065","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Stevens County",45027,781,39948,632,5079,653,2228,412,1887,446,964,334,NA,NA,50,52
"1863","016","057","053","067","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Thurston County",276566,2605,229158,2805,47408,2364,27786,2161,9043,968,10579,1473,NA,NA,87,128
"1864","016","057","053","071","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Walla Walla County",58925,1065,48610,1276,10315,1225,5289,953,3442,608,1584,436,NA,NA,6,12
"1865","016","057","053","075","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Whitman County",45525,1237,33136,1015,12389,1021,6601,683,3246,642,2542,626,NA,NA,371,291
"1866","016","057","053","077","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Washington","Yakima County",246922,1544,213587,2394,33335,2202,25450,2212,4925,756,2960,700,NA,NA,2,4
"1867","016","057","055","097","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Wisconsin","Portage County",68105,863,58717,773,9388,825,5239,615,3059,453,1090,378,NA,NA,13,19
"1868","016","057","056","023","Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Wyoming","Lincoln County",19058,473,16937,564,2121,505,1185,429,218,104,718,279,NA,NA,2,3
"1869","016","057","AFR",NA,"Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Africa","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,28
"1870","016","057","ASI",NA,"Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Asia","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,118
"1871","016","057","CAM",NA,"Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Central America","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13
"1872","016","057","CAR",NA,"Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Caribbean","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,61
"1873","016","057","EUR",NA,"Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Europe","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,41
"1874","016","057","NAM",NA,"Idaho","Latah County",39695,134,29548,913,9818,859,4938,730,2263,320,2617,565,329,153,"Northern America","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25
"1875","016","059","002","198","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Alaska","Prince of Wales-Hyder Census Area",6356,158,5469,116,887,182,471,92,200,106,216,96,NA,NA,1,3
"1876","016","059","004","013","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Arizona","Maricopa County",4294816,7863,3637569,12791,657176,11666,508750,10297,47928,2845,100498,4438,71,58,26,40
"1877","016","059","006","007","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"California","Butte County",221201,1964,181632,2502,39569,2429,25125,1848,10968,1320,3476,615,NA,NA,3,6
"1878","016","059","006","045","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"California","Mendocino County",86143,1036,75145,1117,10998,1010,6846,860,2614,452,1538,550,NA,NA,28,38
"1879","016","059","006","065","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"California","Riverside County",2382422,7560,2120021,8916,262273,7858,164401,5901,61729,3339,36143,2913,128,166,35,54
"1880","016","059","006","071","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"California","San Bernardino County",2109202,6136,1876486,7274,232716,6359,144025,5623,53033,2732,35658,2213,NA,NA,8,15
"1881","016","059","006","073","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"California","San Diego County",3274487,5768,2792207,9001,482271,9083,325445,7330,61910,3414,94916,3522,9,14,12,19
"1882","016","059","006","095","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"California","Solano County",433910,2730,380510,3242,53400,2939,28807,2381,16583,1588,8010,967,NA,NA,9,15
"1883","016","059","008","001","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Colorado","Adams County",499473,3523,424011,3500,75462,3363,36545,2663,28100,2132,10817,1415,NA,NA,1,2
"1884","016","059","008","041","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Colorado","El Paso County",689774,3984,554323,4808,135337,3944,77796,3477,14923,1610,42618,2389,114,108,2,4
"1885","016","059","016","001","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Ada County",458218,3275,389580,3821,68572,3603,43163,2754,12916,1481,12493,1248,66,85,6,10
"1886","016","059","016","005","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Bannock County",84822,1073,69561,1042,15261,943,8909,720,3630,573,2722,584,NA,NA,25,40
"1887","016","059","016","009","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Benewah County",9260,295,8163,202,1097,304,369,146,460,221,268,126,NA,NA,1,3
"1888","016","059","016","011","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Bingham County",45828,986,39270,997,6558,1026,3422,811,1676,486,1460,500,NA,NA,1,2
"1889","016","059","016","019","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Bonneville County",112990,1243,95382,1563,17608,1608,11049,1305,3392,620,3167,644,NA,NA,13,15
"1890","016","059","016","027","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Canyon County",213869,2203,178734,3073,35135,3223,23872,2797,6231,984,5032,917,NA,NA,1,3
"1891","016","059","016","037","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Custer County",4073,165,3683,192,390,141,207,106,139,94,44,39,NA,NA,1,2
"1892","016","059","016","047","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Gooding County",16289,905,13388,402,2901,855,964,326,1644,790,293,219,NA,NA,8,14
"1893","016","059","016","055","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Kootenai County",158022,1605,134887,1855,23135,1876,14589,1535,2612,458,5934,962,NA,NA,40,66
"1894","016","059","016","057","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Latah County",38883,1149,29548,913,9335,1167,4938,730,1385,427,3012,899,NA,NA,9,12
"1895","016","059","016","063","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Lincoln County",5355,213,4720,130,635,234,246,103,280,165,109,106,NA,NA,29,41
"1896","016","059","016","065","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Madison County",38125,1350,26014,1113,12111,1244,5088,683,2025,547,4998,757,NA,NA,13,23
"1897","016","059","016","069","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Nez Perce County",40863,795,34269,769,6594,913,3096,607,727,178,2771,548,NA,NA,24,38
"1898","016","059","016","075","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Payette County",22913,668,19153,719,3760,633,2250,553,957,335,553,189,NA,NA,52,94
"1899","016","059","016","079","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Shoshone County",12096,510,10257,342,1839,447,1074,271,511,295,254,143,NA,NA,1,3
"1900","016","059","016","083","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Idaho","Twin Falls County",83036,1229,70887,1500,12149,1221,7369,1136,2682,383,2098,420,NA,NA,1,3
"1901","016","059","022","017","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Louisiana","Caddo Parish",243529,2066,210591,2330,32938,2218,19860,1744,6631,901,6447,1125,NA,NA,24,38
"1902","016","059","026","065","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Michigan","Ingham County",277462,2324,221306,2498,56156,2573,35329,2237,14942,1230,5885,819,NA,NA,1,3
"1903","016","059","030","001","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Montana","Beaverhead County",9998,369,7546,239,2452,443,848,254,1165,267,439,251,NA,NA,15,19
"1904","016","059","030","031","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Montana","Gallatin County",106919,1837,87567,1673,19352,1611,11233,1181,3467,538,4652,805,NA,NA,6,9
"1905","016","059","030","063","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Montana","Missoula County",114400,1374,92997,1625,21403,1456,13323,1260,3840,549,4240,520,NA,NA,75,104
"1906","016","059","030","081","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Montana","Ravalli County",43218,1406,37299,852,5919,1373,2571,629,2266,1250,1082,398,NA,NA,1,2
"1907","016","059","032","007","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Nevada","Elko County",50914,1057,43260,1170,7654,946,4420,775,1493,459,1741,455,NA,NA,32,57
"1908","016","059","032","031","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Nevada","Washoe County",452630,2727,376592,3612,76038,3526,53820,2876,5855,833,16363,1354,NA,NA,9,18
"1909","016","059","041","001","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Oregon","Baker County",16584,684,12861,418,3723,627,1314,332,1919,493,490,242,NA,NA,1,3
"1910","016","059","041","017","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Oregon","Deschutes County",185934,2134,155009,2579,30925,2346,19151,2012,5432,702,6342,839,NA,NA,10,19
"1911","016","059","041","035","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Oregon","Klamath County",66037,988,55163,977,10874,1102,6562,782,1787,496,2525,641,NA,NA,5,11
"1912","016","059","041","065","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Oregon","Wasco County",25640,583,22269,548,3371,594,1622,360,1003,340,746,304,NA,NA,4,8
"1913","016","059","042","125","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Pennsylvania","Washington County",204853,1505,180883,1335,23970,1455,13483,1158,6036,778,4451,542,NA,NA,2,5
"1914","016","059","053","003","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Washington","Asotin County",21401,616,18852,568,2549,413,1161,318,359,189,1029,257,NA,NA,21,34
"1915","016","059","053","005","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Washington","Benton County",198935,1840,171312,1902,27623,2056,15898,1691,6579,993,5146,995,NA,NA,5,9
"1916","016","059","053","011","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Washington","Clark County",471240,2503,398734,3057,72506,3249,48180,2837,9684,1174,14642,1311,NA,NA,5,8
"1917","016","059","053","027","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Washington","Grays Harbor County",70981,1241,62178,1205,8803,913,4884,720,2633,420,1286,358,NA,NA,2,4
"1918","016","059","053","035","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Washington","Kitsap County",263085,2978,221962,1971,41090,2750,21324,1528,10563,1844,9203,1339,33,53,1,2
"1919","016","059","053","053","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Washington","Pierce County",863353,5382,723599,5232,139701,4737,85019,3913,25831,1708,28851,2457,53,82,3,6
"1920","016","059","053","063","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Washington","Spokane County",494843,3004,411084,3032,83759,2851,59720,2513,10135,969,13904,1569,NA,NA,9,15
"1921","016","059","055","087","Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Wisconsin","Outagamie County",188400,1274,165448,1559,22952,1614,9582,1060,10066,1037,3304,579,NA,NA,24,34
"1922","016","059","ASI",NA,"Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"Asia","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12
"1923","016","059","SAM",NA,"Idaho","Lemhi County",7821,47,6772,289,1041,294,436,207,225,147,380,172,8,13,"South America","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5
"1924","016","061","005","007","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Arkansas","Benton County",268072,2123,231924,2375,36148,2553,20743,2091,6369,1115,9036,1192,NA,NA,2,3
"1925","016","061","006","023","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"California","Humboldt County",132702,1053,109924,1462,22778,1637,15696,1269,3856,711,3226,628,NA,NA,7,10
"1926","016","061","006","033","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"California","Lake County",62403,942,52304,1282,10099,1263,5790,1077,3262,550,1047,311,NA,NA,9,12
"1927","016","061","006","061","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"California","Placer County",383681,2986,336950,2719,46731,2527,22431,1741,16732,1569,7568,955,NA,NA,10,13
"1928","016","061","006","089","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"California","Shasta County",176782,1791,151710,1898,25072,1729,16050,1306,5609,818,3413,647,NA,NA,3,4
"1929","016","061","008","001","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Colorado","Adams County",499473,3523,424011,3500,75462,3363,36545,2663,28100,2132,10817,1415,NA,NA,1,4
"1930","016","061","016","001","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Idaho","Ada County",458218,3275,389580,3821,68572,3603,43163,2754,12916,1481,12493,1248,66,85,1,2
"1931","016","061","016","019","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Idaho","Bonneville County",112990,1243,95382,1563,17608,1608,11049,1305,3392,620,3167,644,NA,NA,7,15
"1932","016","061","016","035","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Idaho","Clearwater County",8461,287,7473,274,988,338,419,224,290,129,279,157,NA,NA,25,21
"1933","016","061","016","039","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Idaho","Elmore County",26083,772,20866,751,5217,806,2703,630,885,311,1629,375,NA,NA,3,5
"1934","016","061","016","049","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Idaho","Idaho County",16183,506,14128,445,2055,391,805,255,877,265,373,130,NA,NA,85,32
"1935","016","061","016","057","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Idaho","Latah County",38883,1149,29548,913,9335,1167,4938,730,1385,427,3012,899,NA,NA,7,9
"1936","016","061","016","059","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Idaho","Lemhi County",7564,308,6772,289,792,297,436,207,259,186,97,54,NA,NA,6,6
"1937","016","061","016","065","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Idaho","Madison County",38125,1350,26014,1113,12111,1244,5088,683,2025,547,4998,757,NA,NA,2,4
"1938","016","061","016","069","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Idaho","Nez Perce County",40863,795,34269,769,6594,913,3096,607,727,178,2771,548,NA,NA,44,31
"1939","016","061","016","083","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Idaho","Twin Falls County",83036,1229,70887,1500,12149,1221,7369,1136,2682,383,2098,420,NA,NA,7,11
"1940","016","061","017","103","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Illinois","Lee County",33371,520,29345,588,4026,552,1992,441,1534,332,500,231,NA,NA,4,5
"1941","016","061","026","017","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Michigan","Bay County",101995,1110,90977,1265,11018,1350,6656,989,3674,754,688,182,NA,NA,4,8
"1942","016","061","030","013","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Montana","Cascade County",79564,1207,65396,1135,14168,1360,8507,958,2205,543,3456,624,NA,NA,2,3
"1943","016","061","030","027","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Montana","Fergus County",11428,384,9833,298,1595,415,690,238,615,214,290,268,NA,NA,6,10
"1944","016","061","030","053","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Montana","Lincoln County",19703,582,17718,514,1985,466,578,251,605,209,802,347,NA,NA,4,10
"1945","016","061","030","081","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Montana","Ravalli County",43218,1406,37299,852,5919,1373,2571,629,2266,1250,1082,398,NA,NA,2,3
"1946","016","061","032","013","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Nevada","Humboldt County",16250,563,13897,522,2353,586,1181,366,458,335,714,305,NA,NA,7,10
"1947","016","061","035","027","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"New Mexico","Lincoln County",18906,542,17092,499,1814,392,934,300,464,151,416,207,NA,NA,4,5
"1948","016","061","038","053","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"North Dakota","McKenzie County",13423,738,10111,514,3312,701,1319,449,1261,500,732,236,NA,NA,5,7
"1949","016","061","041","043","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Oregon","Linn County",125642,1502,107624,1539,18018,1413,9954,1219,6115,867,1949,507,NA,NA,21,23
"1950","016","061","041","061","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Oregon","Union County",26351,770,21676,654,4675,818,2756,553,714,237,1205,644,NA,NA,3,5
"1951","016","061","049","035","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Utah","Salt Lake County",1123000,4539,950666,4875,172334,5030,113870,4078,26950,1964,31514,2759,NA,NA,6,7
"1952","016","061","053","011","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Washington","Clark County",471240,2503,398734,3057,72506,3249,48180,2837,9684,1174,14642,1311,NA,NA,8,9
"1953","016","061","053","033","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Washington","King County",2174996,6346,1796628,7198,378261,7386,251155,6382,66523,2819,60583,2821,107,143,1,3
"1954","016","061","053","071","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Washington","Walla Walla County",58925,1065,48610,1276,10315,1225,5289,953,3442,608,1584,436,NA,NA,3,5
"1955","016","061","053","075","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Washington","Whitman County",45525,1237,33136,1015,12389,1021,6601,683,3246,642,2542,626,NA,NA,4,5
"1956","016","061","053","077","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Washington","Yakima County",246922,1544,213587,2394,33335,2202,25450,2212,4925,756,2960,700,NA,NA,15,18
"1957","016","061","072","127","Idaho","Lewis County",3821,13,3391,86,428,83,110,63,187,50,131,39,2,3,"Puerto Rico","San Juan Municipio",334389,2331,294032,1798,25296,1771,17889,1324,7407,1170,15061,1512,NA,NA,2,3
